url,title,pubdate,tags
https://www.england.nhs.uk/2017/01/cold-weather-alert-37/,Cold weather alert – current alert level: Level 3,2017-01-11,winter-news
https://www.england.nhs.uk/2017/01/cold-weather-alert-36/,Cold weather alert – current alert level: Level 3,2017-01-04,winter-news
https://www.england.nhs.uk/2017/01/cold-weather-alert-35/,Cold weather alert – current alert level: Level 2,2017-01-03,winter-news
https://www.england.nhs.uk/2017/01/2016-review/,NHS England review of 2016,2017-01-01,about-us
https://www.england.nhs.uk/2016/12/cold-weather-alert-34/,Cold Weather Alert – current alert level: Level 2,2016-12-30,winter-news
https://www.england.nhs.uk/2016/12/shortlist-fft/,Shortlist announced for second Friends and Family Test Awards,2016-12-29,fft
https://www.england.nhs.uk/2016/12/cold-weather-alert-33/,Cold Weather Alert – current alert level: Level 3,2016-12-28,winter-news
https://www.england.nhs.uk/2016/12/mh-services/,"NHS England announces new mental health services to help 30,000 people",2016-12-27,mental-health
https://www.england.nhs.uk/2016/12/tackling-rising-diabetes/,"NHS Chief pledges help for 50,000 more people to tackle rising diabetes levels",2016-12-26,diabetes
https://www.england.nhs.uk/2016/12/nhs-england-publishes-updated-guidance-to-countrys-paediatric-intensive-care-units/,NHS England publishes updated guidance to country’s paediatric intensive care units,2016-12-23,"cyp,uec"
https://www.england.nhs.uk/2016/12/community-pharmacy-2/,NHS England sets out guidance for new quality scheme for community pharmacy,2016-12-23,pharmacy
https://www.england.nhs.uk/2016/12/board-vids-151216/,Videos of the Board meeting held on 15 December 2016,2016-12-22,board-meeting
https://www.england.nhs.uk/2016/12/bionic-eye-surgery/,NHS England to fund Bionic Eye Surgery,2016-12-22,comm
https://www.england.nhs.uk/2016/12/clinical-pharmacy/,Clinical pharmacy scheme set to benefit patients across England,2016-12-21,"gp,pharmacy"
https://www.england.nhs.uk/2016/12/new-services-to-transform/,NHS England backs new services to transform care for people with a learning disability and/or autism,2016-12-21,learning-disability
https://www.england.nhs.uk/2016/12/shared-commitment/,National health organisations publish a shared commitment to quality,2016-12-21,efficiencies
https://www.england.nhs.uk/2016/12/new-care-centres/,Integrated Personal Commissioning Programme expands to improve services for millions with complex needs,2016-12-20,ipc
https://www.england.nhs.uk/2016/12/gender-identity-services/,Tavistock and Portman to take responsibility for gender identity services at Charing Cross,2016-12-16,gender-identity
https://www.england.nhs.uk/2016/12/vanguard-funding/,NHS England announces £101 million of new funding for new care model vanguards,2016-12-15,new-care-models
https://www.england.nhs.uk/2016/12/mitochondrial-donation/,NHS England to fund ground-breaking new mitochondrial donation clinical trial,2016-12-15,"innovation,specialised-commissioning"
https://www.england.nhs.uk/2016/12/board-meet-15-december-2016/,Board meeting – 15 December 2016,2016-12-13,board-meeting
https://www.england.nhs.uk/2016/12/ambitious-cancer-action/,Simon Stevens sets out ambitious action to improve survival and quality of life for people with cancer,2016-12-06,cancer
https://www.england.nhs.uk/2016/12/new-nhs-leadership-framework/,New NHS leadership framework – Developing people improving care,2016-12-06,workforce
https://www.england.nhs.uk/2016/12/flu-fighters/,Flu fighters urged to roll up their sleeves,2016-12-05,"winter-news,workforce"
https://www.england.nhs.uk/2016/12/hiv-prevention-pregramme/,NHS England announces major extension of national HIV prevention programme with Public Health England and funding for ten new specialised treatments,2016-12-04,specialised-commissioning
https://www.england.nhs.uk/2016/12/healthy-workforce-awards/,Sir Bruce Keogh honours NHS Trusts for healthy workforce efforts,2016-12-02,"obesity,workforce"
https://www.england.nhs.uk/2016/12/cold-weather-alert-32/,Cold weather alert – current alert level: Level 2,2016-12-02,winter-news
https://www.england.nhs.uk/2016/12/consult-propose-close-calderstones/,"NHS formally consults on proposals to close Calderstones, England’s last old long-stay learning disability hospital",2016-12-01,learning-disability
https://www.england.nhs.uk/2016/12/cold-weather-alert-24-2/,Cold weather alert – current alert level: Level 2,2016-12-01,winter-news
https://www.england.nhs.uk/2016/12/future-of-nursing/,"Professor Jane Cummings, the Chief Nursing Officer for England, sets the record straight on the future of nursing",2016-12-01,nursing-midwifery-care
https://www.england.nhs.uk/2016/11/cold-weather-alert-31/,Cold weather alert – current alert level: Level 2,2016-11-30,winter-news
https://www.england.nhs.uk/2016/11/cold-weather-alert-30/,Cold weather alert – current alert level: Level 2,2016-11-28,winter-news
https://www.england.nhs.uk/2016/11/cold-weather-alert-29/,Cold weather alert – current alert level: Level 1,2016-11-26,winter-news
https://www.england.nhs.uk/2016/11/improving-mh/,NHS England sets out steps to improve mental health care for pregnant women and new mums and help those attending A&E in crisis,2016-11-26,"maternity,mental-health,uec"
https://www.england.nhs.uk/2016/11/aace-sign-up/,Association of Ambulance Chief Executives (AACE) sign up to NHS England’s Workforce Race Equality Standard,2016-11-24,"equality-diversity,workforce"
https://www.england.nhs.uk/2016/11/cold-weather-alert-28/,Cold weather alert: Current alert level: Level 2,2016-11-24,winter-news
https://www.england.nhs.uk/2016/11/twitter-futurenhs/,Ask @NHS – Craig’s role as a Nurse in #FutureNHS Twitter Q&A,2016-11-23,"get-involved,workforce"
https://www.england.nhs.uk/2016/11/nhs-unites-to-tackle-sepsis/,NHS unites to tackle sepsis,2016-11-23,"nursing-midwifery-care,primary-care,workforce"
https://www.england.nhs.uk/2016/11/cold-weather-alert-27/,Cold weather alert – current alert level: Level 1,2016-11-21,winter-news
https://www.england.nhs.uk/2016/11/cold-weather-alert-26/,Cold weather alert – current alert level: Level 2,2016-11-18,winter-news
https://www.england.nhs.uk/2016/11/support-whistleblowers-pc/,New measures to support whistleblowers in primary care,2016-11-16,"primary-care,workforce"
https://www.england.nhs.uk/2016/11/overall-patient-experience-scores/,Overall Patient Experience Scores: 2016 Community Mental Health Survey update,2016-11-15,mental-health
https://www.england.nhs.uk/2016/11/type-1/,England’s Chief Nurse urges people with newly diagnosed Type 1 diabetes to respect their condition but ‘not let it define them’,2016-11-15,diabetes
https://www.england.nhs.uk/2016/11/nia-innovations/,NHS England Chief Executive Simon Stevens welcomes eight health innovations joining NHS Accelerator,2016-11-14,innovation
https://www.england.nhs.uk/2016/11/use-your-pharmacist/,Use the high street health expert – your pharmacist,2016-11-14,winter-news
https://www.england.nhs.uk/2016/11/common-sense-changes/,"Common sense changes will prepare NHS for future, says NHS top doctor",2016-11-14,stp
https://www.england.nhs.uk/2016/11/update-on-prep/,Update on PrEP,2016-11-10,specialised-commissioning
https://www.england.nhs.uk/2016/11/maternity-services-of-the-future/,NHS England announces sites to test maternity services of the future,2016-11-09,maternity
https://www.england.nhs.uk/2016/11/cold-weather-alert-25/,Cold weather alert – current alert level: Level 1,2016-11-09,winter-news
https://www.england.nhs.uk/2016/11/sugary-drinks/,NHS England announces proposed action to cut sales of sugary drinks on NHS premises,2016-11-09,"get-involved,obesity"
https://www.england.nhs.uk/2016/11/cold-weather-alert-24/,Cold weather alert – Current alert level: Level 2,2016-11-08,winter-news
https://www.england.nhs.uk/2016/11/learning-disability-employment/,NHS England takes new steps to improve learning disability employment,2016-11-07,learning-disability
https://www.england.nhs.uk/2016/11/stay-well-this-winter-2/,National NHS campaign urges people to stay well this winter,2016-11-07,winter-news
https://www.england.nhs.uk/2016/11/cold-weather-alert-23/,Cold weather alert – current alert level: Level 2,2016-11-07,winter-news
https://www.england.nhs.uk/2016/11/consultation-event-details/,New specialised commissioning consultation launched – new event details,2016-11-04,specialised-commissioning
https://www.england.nhs.uk/2016/11/innovative-training-programme/,Innovative doctors invited to join unique training programme,2016-11-04,innovation
https://www.england.nhs.uk/2016/11/premises-upgrades/,NHS England announces nearly 300 GP premises upgrades across England,2016-11-03,"gp,stp"
https://www.england.nhs.uk/2016/11/hypertension-resource/,Opportunities for action around hypertension highlighted with new resource,2016-11-03,"heart-disease,primary-care"
https://www.england.nhs.uk/2016/11/senior-responsible-owners-report-201516-is-published/,Senior Responsible Owner’s Report 2015/16 is published,2016-11-02,revalidation
https://www.england.nhs.uk/2016/11/innov-tech-tariff/,NHS England announces first medtech devices and apps to join fast track payment scheme for innovation,2016-11-02,innovation
https://www.england.nhs.uk/2016/11/back-to-work-support/,NHS England supporting new trials to help disabled people and those with long term conditions into work,2016-11-01,ltc
https://www.england.nhs.uk/2016/10/shaping-midwifery/,Six maternity pilot sites to shape midwifery supervision and help improve maternity services,2016-10-31,maternity
https://www.england.nhs.uk/2016/10/mh-maternity-ratings/,New ratings published for mental health and maternity,2016-10-27,"maternity,mental-health"
https://www.england.nhs.uk/2016/10/team999/,Ask @NHS – #Team999 Live Twitter Video Q&A,2016-10-25,get-involved
https://www.england.nhs.uk/2016/10/radiotherapy-fund/,NHS England launches biggest upgrade to NHS cancer treatment in 15 years,2016-10-25,cancer
https://www.england.nhs.uk/2016/10/live-stream-agm-2016/,Watch the live stream of NHS England’s Annual General Meeting 2016,2016-10-24,board-meeting
https://www.england.nhs.uk/2016/10/pharmacy-integration-fund/,Pharmacy Integration Fund of £42 million announced,2016-10-20,pharmacy
https://www.england.nhs.uk/2016/10/new-surgeries/,GP practices to benefit from new surgeries and upgraded clinics across England,2016-10-19,"gp,primary-care"
https://www.england.nhs.uk/2016/10/child-specialised-services/,National reviews into children’s specialised services accelerated,2016-10-19,"cyp,specialised-commissioning"
https://www.england.nhs.uk/2016/10/digital-innovators/,Mental health digital innovators to apply for new £400k fund,2016-10-17,"digital,innovation,mental-health"
https://www.england.nhs.uk/2016/10/second-round-funding/,Second round of funding aims to improve maternity services through patient feedback,2016-10-17,"innovation,maternity"
https://www.england.nhs.uk/2016/10/nhs-partners-with-twitter/,The NHS partners with Twitter to help shed light on what it means to work or be a patient in the NHS,2016-10-17,get-involved
https://www.england.nhs.uk/2016/10/proposed-changes/,Patients to get faster access to the most cost effective treatments under proposed changes to NICE process,2016-10-13,"innovation,patient-care"
https://www.england.nhs.uk/2016/10/specialised-comms-consultation/,New specialised commissioning consultation launched,2016-10-13,specialised-commissioning
https://www.england.nhs.uk/2016/10/board-vids-291016/,Videos of the Board meeting held on 29 September 2016,2016-10-06,board-meeting
https://www.england.nhs.uk/2016/10/general-practice-boost/,NHS England announces major boost for general practice,2016-10-06,gp
https://www.england.nhs.uk/2016/10/medicines-in-children/,Consultation: Commissioning Medicines in Children,2016-10-05,"cyp,comm,medicine,specialised-commissioning"
https://www.england.nhs.uk/2016/10/cancer-ratings/,New cancer ratings published,2016-10-04,cancer
https://www.england.nhs.uk/2016/09/information-guidance/,Information flows/sharing information guidance now available,2016-09-30,revalidation
https://www.england.nhs.uk/2016/09/mh-pilot-sites-2/,Six mental health pilot sites to redesign services and prevent patients being admitted to hospital miles away from home go live on 1 October,2016-09-29,mental-health
https://www.england.nhs.uk/2016/09/mh-pilot-sites/,Six mental health pilot sites to redesign services and prevent patients being admitted to hospital miles away from home go live on 1 October,2016-09-29,mental-health
